54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54550120;Kreissparkasse Rhein-Pfalz;0
54560320;VR Bank Ludwigshafen -alt-;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt;32
54561310;RV Bank Rhein-Haardt (Gf P2);32
54570024;Deutsche Bank Privat und Geschäftskunden;63
54570024;Deutsche Bank Privat und Geschäftskunden;63
54570024;Deutsche Bank Privat und Geschäftskunden;63
54570024;Deutsche Bank Privat und Geschäftskunden;63
54570024;Deutsche Bank Privat und Geschäftskunden;63
54570024;Deutsche Bank Privat und Geschäftskunden;63
54570094;Deutsche Bank;63
54570094;Deutsche Bank;63
54570094;Deutsche Bank;63
54570094;Deutsche Bank;63
54570094;Deutsche Bank;63
54570094;Deutsche Bank;63
54580020;Commerzbank vormals Dresdner Bank;76
54620093;UniCredit Bank - HypoVereinsbank;99
54620574;UniCredit Bank - HypoVereinsbank Ndl 660 Ne/W;99
54640035;Commerzbank;13
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54651240;Sparkasse Rhein-Haardt;0
54661800;Raiffeisenbank Freinsheim;32
54661800;Raiffeisenbank Freinsheim;32
54661800;Raiffeisenbank Freinsheim (Gf P2);32
54663270;Raiffeisenbank Friedelsheim-Rödersheim;32
54663270;Raiffeisenbank Friedelsheim-Rödersheim;32
54663270;Raiffeisenbank Friedelsheim-Rödersheim (Gf P2);32
54670024;Deutsche Bank Privat und Geschäftskunden;63
54670024;Deutsche Bank Privat und Geschäftskunden;63
54670024;Deutsche Bank Privat und Geschäftskunden;63
54670095;Deutsche Bank;63
54670095;Deutsche Bank;63
54670095;Deutsche Bank;63
54680022;Commerzbank vormals Dresdner Bank;76
54690623;apoBank;A4
54691200;VR Bank Mittelhaardt;6
54691200;VR Bank Mittelhaardt;6
54691200;VR Bank Mittelhaardt;6
54691200;VR Bank Mittelhaardt;6
54691200;VR Bank Mittelhaardt;6
54691200;VR Bank Mittelhaardt;6
54691200;VR Bank Mittelhaardt;6
54691200;VR Bank Mittelhaardt;6
54691200;VR Bank Mittelhaardt (Gf P2);6
54750010;Kreis- und Stadtsparkasse Speyer;0
54750010;Kreis- und Stadtsparkasse Speyer Zw;0
54750010;Kreis- und Stadtsparkasse Speyer Zw;0
54750010;Kreis- und Stadtsparkasse Speyer Zw;0
54750010;Kreis- und Stadtsparkasse Speyer Zw;0
54750010;Kreis- und Stadtsparkasse Speyer Zw;0
54750010;Kreis- und Stadtsparkasse Speyer Zw;0
54760900;Evangelische Kreditgenossenschaft - Filiale Speyer-;32
54761411;Raiffeisenbank Schifferstadt -alt-;32
54761411;Raiffeisenbank Schifferstadt;32
54761411;Raiffeisenbank Schifferstadt;32
54761411;Raiffeisenbank Schifferstadt;32
54761411;Raiffeisenbank Schifferstadt (Gf P2);32
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz;6
54790000;Volksbank Kur- und Rheinpfalz (Gf P2);6
54820674;UniCredit Bank - HypoVereinsbank Ndl 659 LanP;99
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54850010;Sparkasse Südliche Weinstraße in Landau;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54851440;Sparkasse Germersheim-Kandel;0
54861190;Raiffeisenbank Oberhaardt-Gäu -alt-;32
54861190;Raiffeisenbank Oberhaardt-Gäu (Gf P2);32
54862390;Raiffeisenbank;32
54862390;Raiffeisenbank (Gf P2);32
54862390;Raiffeisenbank Herxheim Zw;32
54862390;Raiffeisenbank Zw;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südfpalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz;32
54862500;VR Bank Südpfalz (Gf P2);32
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße;6
54891300;VR Bank Südliche Weinstraße (Gf P2);6
55000000;Bundesbank;9
55010111;SEB;13
55010111;SEB;13
55010400;Aareal Bank GF - BK01 -;1
55010424;Aareal Bank;9
55010625;Aareal Bank Clearing Wiesbaden;9
55010800;Investitions- und Strukturbank RP;9
55020000;BHF-BANK;60
55020100;Bausparkasse Mainz;9
55020486;UniCredit Bank - HypoVereinsbank;99
55020500;Bank für Sozialwirtschaft;9
55020600;Westdeutsche Immobilien Bank;8
55020700;Süd-West-Kreditbank Finanzierung;16
55030500;GE Capital Bank;9
55030533;GE Capital Direkt;6
55033300;Santander Consumer Bank;9
55040022;Commerzbank;13
55040022;Commerzbank;13
55040022;Commerzbank;13
55040022;Commerzbank;13
55040060;Commerzbank CC;9
55040061;Commerzbank CC;9
55050000;ZV Landesbank Baden-Württemberg;59
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55050120;Sparkasse Mainz;0
55060321;VR-Bank Mainz;32
55060417;VR-Bank Mainz;32
55060417;Volksbank Ober-Olm Zw d VR-Bank Mainz;32
55060417;VR-Bank Mainz (Gf P2);32
55060611;Genobank Mainz;32
55060611;Genobank Mainz (Gf P2);32
55060831;apoBank;A4
55061303;Budenheimer Volksbank;32
55061303;Budenheimer Volksbank (Gf P2);32
55061507;VR-Bank Mainz;32
55061507;VR-Bank Mainz;32
55061907;Volksbank Rhein-Selz -alt-;32
55061907;Volksbank Rhein-Selz (Gf P2);32
55070024;Deutsche Bank Privat und Geschäftskunden;63
55070024;Deutsche Bank Privat und Geschäftskunden;63
55070024;Deutsche Bank Privat und Geschäftskunden;63
55070024;Deutsche Bank Privat und Geschäftskunden;63
55070040;Deutsche Bank;63
55070040;Deutsche Bank;63
55070040;Deutsche Bank;63
55070040;Deutsche Bank;63
55080044;Commerzbank, TF MZ 1;76
55080065;Commerzbank vormals Dresdner Bank;76
55080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 1;9
55080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;9
55080088;Commerzbank, TF MZ 2;76
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55090500;Sparda-Bank Südwest;90
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey;6
55091200;Volksbank Alzey (Gf P2);6
55091200;Volksbank Kirchheimbolanden Ndl d VB Alzey;6
55091200;Volksbank Wörrstadt Ndl d VB Alzey;6
55150098;Clearingkonto LRP-SI;9
55160195;Pax-Bank;6
55190000;Mainzer Volksbank;0
55190000;Mainzer Volksbank (Gf P2);0
55190000;Mainzer Volksbank Zw Bodenheim;0
55190000;Mainzer Volksbank Zw Budenheim;0
55190000;Mainzer Volksbank Zw Gau-Algesheim;0
55190000;Mainzer Volksbank Zw Gau-Bickelheim;0
55190000;Mainzer Volksbank Zw Gensingen;0
55190000;Mainzer Volksbank Zw Mainz-Kastel;0
55190000;Mainzer Volksbank Zw Mainz-Kostheim;0
55190000;Mainzer Volksbank Zw Selztal;0
55190000;Mainzer Volksbank Zw Wöllstein;0
55190000;Mainzer Volksbank Zw Zornheim;0
55190028;Mainzer Volksbank;0
55190050;Mainzer Volksbank;0
55190064;Mainzer Volksbank;0
55190065;Mainzer Volksbank;0
55190068;Mainzer Volksbank;0
55190088;Mainzer Volksbank;0
55190094;Mainzer Volksbank;0
55340041;Commerzbank;13
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55350010;Sparkasse Worms-Alzey-Ried;3
55360784;Volksbank Rheindürkheim -alt-;32
55360784;Volksbank Rheindürkheim (Gf P2);32
55361202;Raiffeisenbank Alsheim-Gimbsheim;32
55361202;Raiffeisenbank Alsheim-Gimbsheim;32
55361202;Raiffeisenbank Alsheim-Gimbsheim (Gf P2);32
55362071;Volksbank Bechtheim;32
55362071;Volksbank Bechtheim (Gf P2);32
55362071;Volksbank Bechtheim Zw;32
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau;6
55390000;Volksbank Worms-Wonnegau (Gf P2);6
56000000;Bundesbank eh Bad Kreuznach;9
56020086;UniCredit Bank - HypoVereinsbank;99
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56050180;Sparkasse Rhein-Nahe;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56051790;Kreissparkasse Rhein-Hunsrück;0
56061151;Raiffeisenbank Kastellaun;38
56061151;Raiffeisenbank Kastellaun (Gf P2);38
56061151;Raiffeisenbank Kastellaun Zw;38
56061151;Raiffeisenbank Kastellaun Zw;38
56061151;Raiffeisenbank Kastellaun Zw;38
56061151;Raiffeisenbank Kastellaun Zw;38
56061151;Raiffeisenbank Kastellaun Zw;38
56061151;Raiffeisenbank Kastellaun Zw;38
56061151;Raiffeisenbank Kastellaun Zw;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe;38
56061472;Volksbank Hunsrück-Nahe (Gf P2);38
56062227;Volksbank;40
56062227;Volksbank (Gf P2);40
56062227;Volksbank Rheinböllen;40
56062227;Volksbank Rheinböllen;40
56062227;Volksbank Rheinböllen;40
56062577;Vereinigte Raiffeisenkassen -alt-;38
56062577;Vereinigte Raiffeisenkassen;38
56062577;Vereinigte Raiffeisenkassen;38
56062577;Vereinigte Raiffeisenkassen;38
56062577;Vereinigte Raiffeisenkassen;38
56062577;Vereinigte Raiffeisenkassen;38
56062577;Vereinigte Raiffeisenkassen (Gf P2);38
56070024;Deutsche Bank Privat und Geschäftskunden;63
56070040;Deutsche Bank;63
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück;38
56090000;Volksbank Rhein-Nahe-Hunsrück (Gf P2);38
56240050;Commerzbank;13
56240050;Commerzbank;13
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56250030;Kreissparkasse Birkenfeld;B2
56261073;Volksbank Kirn-Sobernheim -alt-;38
56261735;Raiffeisenbank Nahe;38
56261735;Raiffeisenbank Nahe;38
56261735;Raiffeisenbank Nahe;38
56261735;Raiffeisenbank Nahe;38
56261735;Raiffeisenbank Nahe;38
56261735;Raiffeisenbank Nahe;38
56261735;Raiffeisenbank Nahe;38
56261735;Raiffeisenbank Nahe (Gf P2);38
56261735;Raiffeisenbank Nahe Zw Herrstein;38
56270024;Deutsche Bank Privat und Geschäftskunden;63
56270044;Deutsche Bank;63
56290000;Volksbank-Raiffeisenbank Naheland -alt-;6
57000000;Bundesbank;9
57010111;SEB;13
57010111;SEB;13
57020086;UniCredit Bank - HypoVereinsbank;99
57020301;MKB Mittelrheinische Bank;9
57020500;Oyak Anker Bank;D7
57020500;Oyak Anker Bank;D7
57020500;Oyak Anker Bank;D7
57020500;Oyak Anker Bank;D7
57020500;Oyak Anker Bank;D7
57020600;Debeka Bausparkasse;9
57040044;Commerzbank;13
57040044;Commerzbank;13
57040044;Commerzbank;13
57040044;Commerzbank;13
57040044;Commerzbank;13
57050120;Sparkasse Koblenz;0
57050120;Sparkasse Koblenz;0
57050120;Sparkasse Koblenz;0
